,Name,Address,Business ID,Rating,Review Count,Coordinates,Price
482,Pier 6 Boston Waterfront,"['1 8th St', 'Pier 6', 'Charlestown, MA 02129']",SeCCwykRJ7Y7S5Qok4px2w,3.5,407,"{'latitude': 42.373052, 'longitude': -71.050003}",2
483,Regina Pizzeria,"['11 Thacher St', 'Boston, MA 02113']",htEuhPBhBgMs6ShlT3G3JA,4.0,2090,"{'latitude': 42.36544488158402, 'longitude': -71.0568833173494}",2
484,Legal Sea Foods,"['270 Northern Ave', 'Boston, MA 02210']",et8Pwzjy2vjRhETAgEZ1Lg,3.5,1412,"{'latitude': 42.34865, 'longitude': -71.03779}",3
485,Woody's Grill and Tap,"['58 Hemenway St', 'Boston, MA 02115']",R7peDyHzKTGilwo_1fjt3g,4.0,286,"{'latitude': 42.344859, 'longitude': -71.089571}",2
486,Sunset Cantina,"['916 Commonwealth Ave', 'Boston, MA 02215']",cSvpRCBljhJiE6NFZUwK4w,3.5,633,"{'latitude': 42.35085, 'longitude': -71.117}",2
487,Temazcal Tequila Cantina,"['250 Northern Ave', 'Boston, MA 02210']",A--_gxXUMp4caZzQlLPLoA,3.0,837,"{'latitude': 42.348829346236, 'longitude': -71.03836869201}",2
488,Park Restaurant & Bar,"['59 Jfk St', 'Cambridge, MA 02138']",oYN2AV5oYv93Z2NevvOKmA,4.0,661,"{'latitude': 42.3718681, 'longitude': -71.1208725}",2
489,Dorset Hall,"['367 Neponset Ave', 'Boston, MA 02122']",fKN1Dn7N97cvgzKMlZIIoQ,3.0,238,"{'latitude': 42.2864837646484, 'longitude': -71.0451736450195}",2
490,Blackmoor Bar and Kitchen,"['1 Chelsea St', 'Boston, MA 02129']",r2CqNYEZyVT3Ay9DRYeF9w,4.0,227,"{'latitude': 42.3714177, 'longitude': -71.0612788}",2
491,Ned Devine's Pub,"['1 Faneuil Hall Marketplace', 'Boston, MA 02109']",tdIyREwlre3SVU41a4eBgA,3.0,527,"{'latitude': 42.3602734854772, 'longitude': -71.0539537012135}",2
492,Atlantic Fish Co,"['761 Boylston St', 'Boston, MA 02116']",AGR_kBvN__I7aTl0rBywAg,4.0,2605,"{'latitude': 42.3492217873536, 'longitude': -71.0811272917217}",3
493,Elephant & Castle,"['161 Devonshire St', 'Boston, MA 02110']",VxoRKAebGksNn5ewTGGxQQ,3.0,398,"{'latitude': 42.35629, 'longitude': -71.0575}",2
494,Eventide - Fenway,"['1321 Boylston St', 'Boston, MA 02215']",0kNj4j1QB72Zcw3uYedkSg,4.0,342,"{'latitude': 42.3443425, 'longitude': -71.0991662}",2
495,"The Liberty, a Luxury Collection Hotel, Boston","['215 Charles St', 'Boston, MA 02114']",cFIBZFDLc4pG4htRU3180A,3.5,626,"{'latitude': 42.3619210663838, 'longitude': -71.0702053525626}",3
496,Coolidge Corner Clubhouse,"['307 Harvard St', 'Brookline, MA 02446']",435AFqUlpfkv2MvSHw6S8A,3.0,432,"{'latitude': 42.3432707, 'longitude': -71.1227847}",2
497,Sonsie,"['327 Newbury St', 'Boston, MA 02115']",gOjh7RMDZDn4h-QmwnAseA,3.5,1337,"{'latitude': 42.34884, 'longitude': -71.08625}",2
498,Tony C's Sports Bar & Grill,"['17 3rd Ave', 'Burlington, MA 01803']",20znyS_wba0KUlbLtibdHQ,3.0,249,"{'latitude': 42.487713, 'longitude': -71.2235448}",2
499,Sligo Pub,"['237 Elm St', 'Somerville, MA 02144']",NXH1Xrs7MwK7Pu2p8E4yag,3.5,242,"{'latitude': 42.3950870296221, 'longitude': -71.1214927294019}",1
500,Devlin's,"['332 Washington St', 'Brighton, MA 02135']",Vnq-kO_VO-gLFM4ItffzzA,3.5,432,"{'latitude': 42.34878, 'longitude': -71.15231}",2
501,Saloon,"['255 Elm St', 'Somerville, MA 02144']",L0Ds6wNdgS0YwqVNWVns9Q,3.5,393,"{'latitude': 42.3956413269043, 'longitude': -71.1216659545898}",2
502,Cheeky Monkey Brewing,"['3 Lansdowne St', 'Boston, MA 02215']",v_1d4aNN7bjiQ7aF3S0hgA,3.5,215,"{'latitude': 42.3473049, 'longitude': -71.0947133}",2
503,Paulaner Bier Garden,"['Nashua St', 'Boston, MA 02114']",Qotb4003obBBB7KZQus56A,3.5,9,"{'latitude': 42.3676414, 'longitude': -71.0661011}",2
504,Bistro du Midi,"['272 Boylston St', 'Boston, MA 02116']",l45r09qD9iIkQn9KoKKfuw,4.0,620,"{'latitude': 42.351981434352, 'longitude': -71.069533707682}",3
505,Mystic Station,"['139 Pleasant St', 'Malden, MA 02148']",2ILe62hVJfiZEOcKxFYKDA,4.5,404,"{'latitude': 42.4272503, 'longitude': -71.0708219}",2
506,Daedalus Restaurant,"['45 Mt Auburn St', 'Cambridge, MA 02138']",E_vKoJ0zvpfAcEkQGS4d2A,3.5,460,"{'latitude': 42.3712908462239, 'longitude': -71.11647605896}",2
507,The Dean's List,"['5 Blossom St', 'Boston, MA 02114']",yhRelsfsb6YxPcwYk1QZjg,3.0,45,"{'latitude': 42.3617858886719, 'longitude': -71.0666198730469}",2
508,Miracle of Science Bar + Grill,"['321 Massachusetts Ave', 'Cambridge, MA 02139']",7MN8kNyuKDZtoSoVdZDCpg,3.5,557,"{'latitude': 42.3625772892949, 'longitude': -71.0985866559435}",2
509,Paddy's Lunch,"['260 Walden St', 'Cambridge, MA 02138']",XnRs0pcBX5mhYGN9doC1Lw,4.5,33,"{'latitude': 42.38595, 'longitude': -71.13115}",1
510,The Bowery Bar,"['2261 Dorchester Ave', 'Boston, MA 02124']",lcarZ5Oj_pWYoENAEK2t8A,3.5,112,"{'latitude': 42.273205, 'longitude': -71.068004}",2
511,Causeway Restaurant & Bar,"['65 Causeway St', 'Boston, MA 02114']",0gCdE3fsWJ86YCT8Hnk9oQ,3.0,178,"{'latitude': 42.3645493372538, 'longitude': -71.0627413541079}",2
512,Jake n JOES Sports Grille - Braintree,"['551 John Mahar Hwy', 'Braintree, MA 02184']",uND3ramjqFFZ7acTMzWrSA,3.5,99,"{'latitude': 42.1987851847223, 'longitude': -70.9994721356222}",2
513,Loco Taqueria & Oyster Bar,"['412 W Broadway', 'Boston, MA 02127']",xVxjzyMqghCYwVe_dwJzJw,4.0,622,"{'latitude': 42.3369670759542, 'longitude': -71.0477377406966}",2
514,The Ginger Man,"['148 State St', 'Boston, MA 02109']",imBg1-qcZ9Wwvw8KsQBcUg,4.0,108,"{'latitude': 42.35948, 'longitude': -71.05419}",2
515,The Dugout,"['722 Commonwealth Ave', 'Boston, MA 02215']",5zHk4iADzrzZdgf979xekg,3.5,55,"{'latitude': 42.3495445251465, 'longitude': -71.1059951782227}",1
516,The Harp,"['85 Causeway St', 'Boston, MA 02114']",MjopvJwjCbOtsLvkUxUZNQ,2.5,280,"{'latitude': 42.36451753, 'longitude': -71.06231418}",2
517,Beacon Hill Hotel & Bistro,"['25 Charles St', 'Boston, MA 02114']",gOdMTg1eE3lSnNbYf85llQ,3.5,341,"{'latitude': 42.3568939, 'longitude': -71.0698107}",2
518,Branch Line,"['321 Arsenal St', 'Watertown, MA 02472']",HCHxbmFDip0E51onVkcnZg,4.0,343,"{'latitude': 42.3636838, 'longitude': -71.1666722}",2
519,The Hub Pub,"['18 Province St', 'Boston, MA 02108']",c319_3VSm9DyYwhkLXrunA,3.0,212,"{'latitude': 42.3573133349419, 'longitude': -71.059564948082}",1
520,Stockyard Restaurant,"['135 Market St', 'Brighton, MA 02135']",B0ZTztL-vjgm2Tc1ZxSbHg,4.0,352,"{'latitude': 42.357783, 'longitude': -71.1486165}",3
521,The Cellar Food & Drink,"['991 Massachusetts Ave', 'Cambridge, MA 02138']",UtS03G9OuSNuEtm-lHcf7w,4.0,254,"{'latitude': 42.3694, 'longitude': -71.11103}",2
522,Alden & Harlow,"['40 Brattle St', 'Cambridge, MA 02138']",lad_3DljDhzE61u_GbseTA,4.0,1286,"{'latitude': 42.373561, 'longitude': -71.121464}",3
523,The Dog House Bar & Grill,"['434 Main St', 'Woburn, MA 01801']",yzl1qq2ALNuIeWtBhAWLHw,4.0,48,"{'latitude': 42.48099, 'longitude': -71.1515}",2
524,Sweet Cheeks Q,"['1381 Boylston St', 'Boston, MA 02215']",7B9dJn1uWTv9QPnFcDwaXw,3.5,1548,"{'latitude': 42.343898, 'longitude': -71.101103}",2
525,The Green Dragon Tavern,"['11 Marshall St', 'Boston, MA 02108']",6sM4hFHheaRNwsd74wplEw,3.5,509,"{'latitude': 42.361437, 'longitude': -71.056799}",2
526,Bambara,"['25 Edwin H Land Blvd', 'Cambridge, MA 02141']",75r5DhL8I3iXlZ8K5nOpEw,3.5,293,"{'latitude': 42.3671414, 'longitude': -71.0756156}",2
527,Elm Street Taproom,"['256 Elm St', 'Somerville, MA 02114']",u6Va-gVtTh_3JC78MvvYVg,4.0,76,"{'latitude': 42.3956, 'longitude': -71.12233}",2
528,Brinkleys Restaurant & Pub,"['225 William F McClellan', 'Boston, MA 02128']",y1sfdxrbmE5GKLF29H0NJA,3.0,30,"{'latitude': 42.387839, 'longitude': -71.016669}",2
529,The Greatest Bar,"['262 Friend St', 'Boston, MA 02114']",mkCTMbS4E-g2aC1oUTAuig,2.5,275,"{'latitude': 42.364559173584, 'longitude': -71.0614166259766}",2
530,Harp & Bard,"['1099 Dorchester Ave', 'Dorchester, MA 02125']",wA__asXpc5UJFtOEBWBluA,3.5,177,"{'latitude': 42.31305, 'longitude': -71.05745}",2
531,SOJUba,"['1265 Boylston St', 'Boston, MA 02215']",sqr1T-KLQ7ED49SlAEx49w,4.0,319,"{'latitude': 42.3452636, 'longitude': -71.0963814}",2
532,Paddy O's,"['33 Union St', 'Boston, MA 02108']",Je42YeoIWbMUQphd-UsKLA,3.0,195,"{'latitude': 42.36114, 'longitude': -71.056744}",2
533,Blossom Bar,"['295 Washington St', 'Brookline, MA 02445']",8hJIgeFWS_WXgQBvCpjeQg,4.0,223,"{'latitude': 42.333407, 'longitude': -71.119398}",2
534,The Burren,"['247 Elm St', 'Somerville, MA 02144']",xGXzsc-hzam-VArK6eTvtw,3.5,508,"{'latitude': 42.395553, 'longitude': -71.1218076}",2
535,Granary Tavern,"['170 Milk St', 'Boston, MA 02109']",CWqL2TEq_V9tipCj-X-GoQ,3.5,634,"{'latitude': 42.358785, 'longitude': -71.052531}",2
536,The Boston University Pub,"['225 Bay State Rd', 'Boston, MA 02115']",IZEIK2E3_nD_oq9HG7oeyg,3.5,63,"{'latitude': 42.3509024531335, 'longitude': -71.103464387996}",1
537,Daddy Jones,"['525 Medford St', 'Somerville, MA 02145']",I4PeclAxAwHsBneAFD97CA,4.0,190,"{'latitude': 42.3969234, 'longitude': -71.1037934}",2
538,75 on Liberty Wharf,"['220 Northern Ave', 'Boston, MA 02210']",25sny_QPRSFNxCPqu1oRqw,3.0,268,"{'latitude': 42.3491051075898, 'longitude': -71.0388948353222}",2
539,Abe & Louie's,"['793 Boylston St', 'Boston, MA 02116']",ooaCl61BsK7kJlZnYOq0UQ,4.0,1370,"{'latitude': 42.3492240905762, 'longitude': -71.0815887451172}",3
540,Longwood Grille & Bar,"['342 Longwood Ave', 'Boston, MA 02115']",GXI8J6Xi4e1A1nMPLNtkUA,2.5,99,"{'latitude': 42.3385811, 'longitude': -71.1069107}",2
541,Champions,"['50 Broadway', 'Cambridge, MA 02142']",x4fNltn_RTWU4xLY3gJQUA,3.0,110,"{'latitude': 42.362650976746, 'longitude': -71.085554223037}",2
542,Donohue's Bar and Grill,"['87 Bigelow Ave', 'Watertown, MA 02472']",uxaLFWos3_BGTXtQNEuZuQ,4.0,155,"{'latitude': 42.3682956, 'longitude': -71.1576568}",2
543,Jake n JOES Sports Grille - Waltham,"['70 Market Place Dr', 'Waltham, MA 02451']",4kTfzwqYQlKaJIa-O7p9lw,3.0,205,"{'latitude': 42.3792365645885, 'longitude': -71.2627471363299}",2
544,Murphy's Law,"['837 Summer St', 'Boston, MA 02127']",FRTe-NhnFL5A6ByDiQngPA,3.5,44,"{'latitude': 42.337992, 'longitude': -71.0356049}",1
545,The Alley,"['14 Pi Aly', 'Boston, MA 02108']",fuKPtwD0JcQniFnMXlHq1g,3.5,86,"{'latitude': 42.35812, 'longitude': -71.0587}",1
546,Kings Dining & Entertainment,"['50 Dalton St', 'Boston, MA 02115']",TLtykd3vG5_BG-8MP66RHg,3.0,514,"{'latitude': 42.34706, 'longitude': -71.08565}",2
547,No. 9 Park,"['9 Park St', 'Boston, MA 02108']",uYqizPy4eUSpwOha0RkVPg,4.0,672,"{'latitude': 42.357602, 'longitude': -71.06284}",4
548,World of Beer,"['100 Cambridgeside Pl', 'Cambridge, MA 02141']",uog_FdVRIPtReDYuxLdNGw,2.5,196,"{'latitude': 42.368131, 'longitude': -71.076239}",2
549,City Table,"['65 Exeter St', 'Boston, MA 02116']",DGlk1nTaaRE6uJFJbKv45A,3.5,298,"{'latitude': 42.34904131, 'longitude': -71.07958036}",2
550,The Luxury Boxx Sportsbar,"['665 Broadway', 'Malden, MA 02148']",nipPyLOmKkZGRpSP6Dztig,3.5,18,"{'latitude': 42.4429703, 'longitude': -71.0293579}",2
551,KAVA neo-taverna,"['315 Shawmut Ave', 'Boston, MA 02118']",eJzWmVgMY5x1n281Qw6YDQ,4.5,325,"{'latitude': 42.34239, 'longitude': -71.07043}",3
552,Union Brewhouse,"['550 Washington St', 'Weymouth, MA 02188']",j-JGN1f_cN_20oePpRWXrw,4.0,118,"{'latitude': 42.2054506838322, 'longitude': -70.9537940472364}",2
553,Little Donkey,"['505 Massachusetts Ave', 'Cambridge, MA 02139']",H0lnJ44GvEkHoSV4WsQwtw,4.0,798,"{'latitude': 42.36437195, 'longitude': -71.10148541}",2
554,Tradesman Coffee Shop & Lounge,"['58 Batterymarch St', 'Boston, MA 02110']",9uYa1bl3ajS0R9bRraNkbw,4.5,154,"{'latitude': 42.35738, 'longitude': -71.05345}",2
555,Tavern in the Square,"['100 District Ave', 'Burlington, MA 01803']",9Bt9MMtmjPB6IykEMrFB7A,3.5,413,"{'latitude': 42.4852702, 'longitude': -71.2121289}",2
556,224 Boston Street Restaurant,"['224 Boston St', 'Dorchester, MA 02125']",s04-wSKxALS4Xym6OEryyA,4.0,258,"{'latitude': 42.3222800528043, 'longitude': -71.0609253598022}",2
557,dbar,"['1236 Dorchester Ave', 'Dorchester, MA 02125']",PEz6_fgetbBgS_OTqXZFrQ,4.0,273,"{'latitude': 42.3084, 'longitude': -71.05803}",2
558,Commonwealth Restaurant and Market,"['11 Broad Canal Way', 'Cambridge, MA 02142']",Y1-cXsWZ1v2rRj5MMtFsqA,3.5,312,"{'latitude': 42.3632553683178, 'longitude': -71.0825408807768}",2
559,The Bancroft,"['15 Third Ave', 'Burlington, MA 01803']",NX19BZuBNK-lZey8NoH0bA,4.0,678,"{'latitude': 42.48746161291, 'longitude': -71.2222419306636}",3
560,Blu Restaurant & Bar,"['4 Avery St', 'Fl 4', 'Equinox Sports Club', 'Boston, MA 02111']",KwL8wWNuUHoplvn8ff97bg,3.5,246,"{'latitude': 42.3531620009557, 'longitude': -71.062771605488}",3
561,The Broadway,"['726 E Broadway', 'Boston, MA 02127']",h7ENzK5Vp6f1j6iU-U3g4w,3.5,156,"{'latitude': 42.33592, 'longitude': -71.03622}",2
562,Slate Bar & Grill,"['109 High St', 'Boston, MA 02110']",bFuUggRPBrXbSQqUbpUgUw,3.5,147,"{'latitude': 42.3547838, 'longitude': -71.0544319901783}",2
563,Mija Cantina & Tequila Bar,"['1 S Market St', 'Boston, MA 02109']",Q1TofnFQ4sMFA47sGYAyeg,2.5,563,"{'latitude': 42.360285, 'longitude': -71.055557}",2
564,Fuji at Ink Block,"['352 Harrison Ave', 'Ste B', 'Boston, MA 02118']",Z6Io2AbJrof7TPVliMZkAg,4.5,470,"{'latitude': 42.345077, 'longitude': -71.063505}",2
565,Jeanie Johnston Pub & Grill,"['144 South St', 'Jamaica Plain, MA 02130']",w2QQiZN5tXZ5CD4XKLnu7g,3.5,103,"{'latitude': 42.3050799, 'longitude': -71.11445}",2
566,Empire Asian Restaurant & Lounge,"['1 Marina Park Dr', 'Boston, MA 02210']",Oj5Seggqo_2FfKSjcAg7yw,3.0,544,"{'latitude': 42.3529147863218, 'longitude': -71.0455799102783}",3
567,Scholars American Bistro and Cocktail Lounge,"['25 School St', 'Boston, MA 02108']",ZQNf8895P81vjCfyipjhYw,3.0,373,"{'latitude': 42.357769319572, 'longitude': -71.059207250754}",2
568,Tia's Waterfront,"['200 Atlantic Ave', 'Fl 1', 'Boston, MA 02110']",EHysqfuLw9Hw9r9fkrlQzQ,2.5,450,"{'latitude': 42.36027215931, 'longitude': -71.0513295739398}",2
569,Southside Tavern,"['941 Washington St', 'Braintree, MA 02184']",75V7FGFBga-ISm0dIJt7wQ,3.5,194,"{'latitude': 42.2025064300375, 'longitude': -71.005511031307}",2
570,Kimpton Nine Zero Hotel,"['90 Tremont St', 'Boston, MA 02108']",k28Xd9GUwolRI_h1OV0HAg,4.0,346,"{'latitude': 42.357771499057, 'longitude': -71.060581134926}",3
571,Trina's Starlite Lounge,"['3 Beacon St', 'Somerville, MA 02143']",lAUA9Dr_eFliVB5JGUy3qA,4.0,481,"{'latitude': 42.374619071059, 'longitude': -71.101530844105}",2
572,Galway House,"['710 Centre St', 'Jamaica Plain, MA 02130']",oSM8ItF9hZ0Qz7-y9ckuiQ,4.0,233,"{'latitude': 42.311316, 'longitude': -71.114221}",2
573,Metropolis,"['584 Tremont St', 'Boston, MA 02118']",geqpfK2WO6uHJCDpNofURA,4.0,493,"{'latitude': 42.34324, 'longitude': -71.072621}",2
574,Burro Bar Brookline,"['1665 Beacon St', 'Brookline, MA 02445']",LgKBFgM0hN2yyX9WfEF_JQ,4.0,218,"{'latitude': 42.33849, 'longitude': -71.13739}",2
575,TGI Fridays,"['1626 Tremont St', 'Boston, MA 02120']",6uuWg3RYUYzrLePphT3PQw,2.0,228,"{'latitude': 42.3336822, 'longitude': -71.1038111}",2
576,Rail Stop Restaurant & Bar,"['96 Guest St', 'Boston, MA 02135']",THeSIOFvgOMoq7_iXQxFCw,4.0,134,"{'latitude': 42.3569501, 'longitude': -71.1442271}",2
577,Phoenix Landing,"['512 Massachusetts Ave', 'Cambridge, MA 02139']",q2EXggq1IIrw20YPSfvJeQ,3.5,322,"{'latitude': 42.36403, 'longitude': -71.10199}",2
578,The Corner Pub,"['162 Lincoln St', 'Boston, MA 02111']",tCPxYdZVbsDooH3DQsNLqQ,4.5,135,"{'latitude': 42.35076, 'longitude': -71.05837}",1
579,Bleacher Bar,"['82 Lansdowne St', 'Fenway Park', 'Boston, MA 02228']",47IRTOlC4kjAf1aFKLZDdA,4.0,483,"{'latitude': 42.3469855442944, 'longitude': -71.096686816461}",2
580,21st Amendment,"['150 Bowdoin Sq', 'Boston, MA 02108']",ZrSNKHiKK_PBB6UHx22FaA,4.0,401,"{'latitude': 42.358355, 'longitude': -71.062686}",2
581,Boston Brew Tours by City Brew Tours,"['2 Park Plz', 'Boston, MA 02116']",UMtKPjI5xsR5Db0pCyECFA,4.5,170,"{'latitude': 42.3522696, 'longitude': -71.0670277}",2
582,Bostonia Public House,"['131 State St', 'Boston, MA 02109']",xZ22_0eJOgaiKqIhoSHrPw,4.0,1457,"{'latitude': 42.359213, 'longitude': -71.054296}",2
583,Harpoon Brewery,"['306 Northern Ave', 'Boston, MA 02210']",FYDP6p5G9ZcI4UW7inh88A,4.5,1520,"{'latitude': 42.3470249808051, 'longitude': -71.0348596407489}",1
584,The Gallows,"['1395 Washington St', 'Boston, MA 02118']",5HMXgD_gui5n0Tc_hadesg,4.0,857,"{'latitude': 42.341371, 'longitude': -71.070237}",2
585,Parlor Sports,"['1 Beacon St', 'Somerville, MA 02143']",uexdYC40dpPjGG9LGjeQ5w,4.5,78,"{'latitude': 42.3745613098145, 'longitude': -71.101448059082}",2
586,Croke Park Whitey's,"['268 W Broadway', 'Boston, MA 02127']",OSgeFci6OzwuLzWw5JTX7g,4.5,91,"{'latitude': 42.33934, 'longitude': -71.0512}",1
587,Saltie Girl,"['281 Dartmouth St', 'Boston, MA 02116']",sA2gVTJOBH7Qk32p48ENdQ,4.5,1172,"{'latitude': 42.3511377, 'longitude': -71.0776626}",3
588,Drink,"['348 Congress St', 'Boston, MA 02228']",rcn3L8ZeQebdG0K1RSRKXQ,4.0,1576,"{'latitude': 42.35067, 'longitude': -71.04846}",3
589,Mr. Dooley's,"['77 Broad St', 'Boston, MA 02109']",2v0-gBcXethuNFT6rMGiRw,4.0,435,"{'latitude': 42.35766436405488, 'longitude': -71.0536407}",2
590,Corner Tavern,"['421 Marlborough St', 'Boston, MA 02115']",kOqVXdqRzWIEK7XiQWxmJQ,4.0,260,"{'latitude': 42.35016, 'longitude': -71.0894299}",2
591,The Haven,"['2 Perkins St', 'Jamaica Plain, MA 02130']",h1ESQaA5FvWju1Ru-2xPXQ,4.5,529,"{'latitude': 42.32168, 'longitude': -71.11038}",2
592,Neptune Oyster,"['63 Salem St', 'Boston, MA 02113']",y2w6rFaO0XEiG5mFfOsiFA,4.5,5168,"{'latitude': 42.36321, 'longitude': -71.05594}",3
593,Beacon Hill Pub,"['149 Charles St', 'Boston, MA 02108']",fKRNzZM4XWlPiCPdjMUYNg,3.5,201,"{'latitude': 42.4234042, 'longitude': -71.0733572}",1
594,Champions,"['110 Huntington Avenue', 'Boston, MA 02116']",PLuitJs0KkdjVE8wVlTZ_A,3.0,263,"{'latitude': 42.3468789540231, 'longitude': -71.079801833755}",2
595,Bukowski Tavern,"['50 Dalton St', 'Boston, MA 02115']",7bq2nCYCPuvI5o2GCFRAeg,3.5,696,"{'latitude': 42.34726832024, 'longitude': -71.085402407346}",2
596,The Tam,"['222 Tremont St', 'Boston, MA 02118']",V_79WoMIjev8LFMueFJudw,3.5,354,"{'latitude': 42.3515171507333, 'longitude': -71.0646311837185}",1
597,City Tap House,"['10 Boston Wharf Rd', 'Boston, MA 02210']",u21_m6mewRV6pTMn9DCosA,4.0,494,"{'latitude': 42.3499185, 'longitude': -71.0470911}",2
598,The Avenue,"['1249 Commonwealth Ave', 'Boston, MA 02134']",RJfovzPhmdt-pYHnFboM8w,4.0,378,"{'latitude': 42.35017, 'longitude': -71.132128}",1
599,Cheers,"['84 Beacon St', 'Boston, MA 02108']",JwJa6nY_wlZEjagVleWQ-Q,3.5,970,"{'latitude': 42.355936044299, 'longitude': -71.0711767808}",2
600,Biddy Early's,"['141 Pearl St', 'Boston, MA 02110']",GW-qF7xopcwSeQah6Yvtnw,4.5,261,"{'latitude': 42.35465, 'longitude': -71.05374}",1
601,Row 34,"['383 Congress St', 'Boston, MA 02210']",yBIN7uSzd5saehWA1I_GBw,4.0,1485,"{'latitude': 42.3495808510305, 'longitude': -71.0475044128162}",3
602,State Park,"['1 Kendall Sq', 'Bldg 300, Lower Level', 'Cambridge, MA 02139']",PYDzfxSLUCCwQysbOkFSVA,4.0,283,"{'latitude': 42.366157, 'longitude': -71.090785}",2
603,Lolita Cocina & Tequila Bar Back Bay,"['271 Dartmouth St', 'Boston, MA 02116']",u51e3gychuqBYNqe2xG6_w,4.0,2177,"{'latitude': 42.3505860446405, 'longitude': -71.077508474716}",2
604,Top Mix Bar & Kitchen,"['257 Norfolk Ave', 'Boston, MA 02119']",l6Ye6vPB6ZPZbxVxMMgvPQ,4.0,94,"{'latitude': 42.32374, 'longitude': -71.06808}",2
605,Banners Kitchen & Tap,"['82 Causeway St', 'The Hub On Causeway', 'Boston, MA 02114']",3edYNqlyo-x9ygEuw-SmOw,3.5,89,"{'latitude': 42.36556, 'longitude': -71.061494}",2
606,City Bar,"['65 Exeter St', 'Boston, MA 02116']",Svxkliw-2cfHifMK8EvkIQ,4.0,268,"{'latitude': 42.348849, 'longitude': -71.0793773}",3
607,JJ Foleys Cafe,"['117 E Berkeley St', 'Boston, MA 02118']",W62OJx5O8xwno-Dn3EuqJw,4.0,214,"{'latitude': 42.3436886733629, 'longitude': -71.0653314573811}",2
608,Atwood's Tavern,"['877 Cambridge St', 'Cambridge, MA 02141']",HkBMQKpmmdCZgxjKLq3HcQ,4.0,386,"{'latitude': 42.37275, 'longitude': -71.09145}",2
609,The Salty Pig,"['130 Dartmouth St', 'Boston, MA 02116']",t_FFcwUutj9mIYKGw_gHsQ,4.0,1682,"{'latitude': 42.3469, 'longitude': -71.076121}",2
610,Meadhall,"['4 Cambridge Ctr', 'Cambridge, MA 02142']",KPFscTq_-jGPla0cNQRUcg,3.5,743,"{'latitude': 42.36372114739928, 'longitude': -71.08735434309745}",2
611,Five Horses Tavern,"['535 Columbus Ave', 'Boston, MA 02118']",QFEEm3joTWU5ZF4suCuRPQ,4.0,457,"{'latitude': 42.3417445441842, 'longitude': -71.0805253552637}",2
612,The Beehive,"['541 Tremont St', 'Boston, MA 02116']",367aDatN4B0UNT4hNPMqPQ,3.5,2196,"{'latitude': 42.344493, 'longitude': -71.071497}",2
613,Lincoln Tavern and Restaurant,"['425 W Broadway', 'Boston, MA 02127']",rdpY_LeMnDnfeK47eDnDOw,4.0,885,"{'latitude': 42.336323, 'longitude': -71.0476}",2
614,Joe's On Newbury,"['181 Newbury St', 'Boston, MA 02116']",smiGOZuyboXfc8LyC2jXpg,3.5,997,"{'latitude': 42.350469, 'longitude': -71.079786}",2
615,Coppersmith,"['40 West 3rd St', 'Boston, MA 02127']",DXho4NyanHYoI84uev9Omw,3.5,528,"{'latitude': 42.342445, 'longitude': -71.053848}",2
616,The Tip Tap Room,"['138 Cambridge St', 'Boston, MA 02114']",MKIngNGj0_cBKV4leGuCjw,4.0,721,"{'latitude': 42.36105, 'longitude': -71.063986}",2
617,Stats Bar & Grille,"['77 Dorchester St', 'Boston, MA 02127']",pzCrO7RatLAB9ThsOSRu9A,3.5,137,"{'latitude': 42.33583, 'longitude': -71.04535}",2
618,Cask'n Flagon,"['62 Brookline Ave', 'Boston, MA 02215']",bsGuOhibpJc-MHNXj9kiUg,3.5,608,"{'latitude': 42.347299978137, 'longitude': -71.0983470082283}",2
619,The Druid,"['1357 Cambridge St', 'Cambridge, MA 02139']",f4zeVunnSBiO_yGhXgcahA,4.5,565,"{'latitude': 42.37382, 'longitude': -71.10021}",2
620,Jm Curley,"['21 Temple Pl', 'Boston, MA 02111']",09pqlAR4TSjQXNTiB4cXjw,3.5,801,"{'latitude': 42.3552425760626, 'longitude': -71.0623372441206}",2
621,Grill 23 & Bar,"['161 Berkeley St', 'Boston, MA 02116']",_98MfEQ67r9-V78gmy8_Pg,4.0,1050,"{'latitude': 42.3494218727725, 'longitude': -71.0720500564835}",4
622,JJ Foley's Bar & Grille,"['21 Kingston St', 'Boston, MA 02111']",8M0tAAyPMfsvHNWWUQ237Q,3.5,178,"{'latitude': 42.35384, 'longitude': -71.0592099}",1
623,Sidebar Boston,"['14 Bromfield St', 'Boston, MA 02108']",UAtX7xmIfdd1W2Pebf6NWg,3.5,240,"{'latitude': 42.3563686, 'longitude': -71.0598171}",1
624,Back Bay Social,"['867 Boylston St', 'Boston, MA 02116']",6cGcl4ZDDxDtfxyc6PKFPQ,3.5,691,"{'latitude': 42.34872, 'longitude': -71.08345}",2
625,Brick & Mortar,"['567 Massachusetts Ave', 'Cambridge, MA 02139']",n-5xA19txqjxmRdKB3A6bg,4.0,263,"{'latitude': 42.3648518001961, 'longitude': -71.1024431306885}",2
626,The Washington Square Tavern,"['714 Washington St', 'Brookline, MA 02445']",_vsgjhqs356JqeAPsP6XOQ,4.0,323,"{'latitude': 42.339123, 'longitude': -71.135212}",2
627,Eddie C's Bar,"['34 Maverick Sq', 'Boston, MA 02128']",FK2GaRPMyrA5oxZYToqTsw,4.0,35,"{'latitude': 42.36996, 'longitude': -71.03935}",1
