34,The Dugout,"['722 Commonwealth Ave', 'Boston, MA 02215']",5zHk4iADzrzZdgf979xekg,3.5,55,"{'latitude': 42.3495445251465, 'longitude': -71.1059951782227}",$
35,The Harp,"['85 Causeway St', 'Boston, MA 02114']",MjopvJwjCbOtsLvkUxUZNQ,2.5,280,"{'latitude': 42.36451753, 'longitude': -71.06231418}",$$
36,Beacon Hill Hotel & Bistro,"['25 Charles St', 'Boston, MA 02114']",gOdMTg1eE3lSnNbYf85llQ,3.5,341,"{'latitude': 42.3568939, 'longitude': -71.0698107}",$$
37,VERSUS,"['42 Province St', 'Boston, MA 02108']",HJfJAZm5zwaR0t1zCBNUDQ,3.5,76,"{'latitude': 42.35689, 'longitude': -71.05994}",
38,Branch Line,"['321 Arsenal St', 'Watertown, MA 02472']",HCHxbmFDip0E51onVkcnZg,4.0,343,"{'latitude': 42.3636838, 'longitude': -71.1666722}",$$
39,The Hub Pub,"['18 Province St', 'Boston, MA 02108']",c319_3VSm9DyYwhkLXrunA,3.0,212,"{'latitude': 42.3573133349419, 'longitude': -71.059564948082}",$
40,Stockyard Restaurant,"['135 Market St', 'Brighton, MA 02135']",B0ZTztL-vjgm2Tc1ZxSbHg,4.0,352,"{'latitude': 42.357783, 'longitude': -71.1486165}",$$$
41,The Cellar Food & Drink,"['991 Massachusetts Ave', 'Cambridge, MA 02138']",UtS03G9OuSNuEtm-lHcf7w,4.0,254,"{'latitude': 42.3694, 'longitude': -71.11103}",$$
42,Alden & Harlow,"['40 Brattle St', 'Cambridge, MA 02138']",lad_3DljDhzE61u_GbseTA,4.0,1286,"{'latitude': 42.373561, 'longitude': -71.121464}",$$$
43,The Dog House Bar & Grill,"['434 Main St', 'Woburn, MA 01801']",yzl1qq2ALNuIeWtBhAWLHw,4.0,48,"{'latitude': 42.48099, 'longitude': -71.1515}",$$
44,Sweet Cheeks Q,"['1381 Boylston St', 'Boston, MA 02215']",7B9dJn1uWTv9QPnFcDwaXw,3.5,1548,"{'latitude': 42.343898, 'longitude': -71.101103}",$$
45,The Green Dragon Tavern,"['11 Marshall St', 'Boston, MA 02108']",6sM4hFHheaRNwsd74wplEw,3.5,509,"{'latitude': 42.361437, 'longitude': -71.056799}",$$
46,Bambara,"['25 Edwin H Land Blvd', 'Cambridge, MA 02141']",75r5DhL8I3iXlZ8K5nOpEw,3.5,293,"{'latitude': 42.3671414, 'longitude': -71.0756156}",$$
47,Elm Street Taproom,"['256 Elm St', 'Somerville, MA 02114']",u6Va-gVtTh_3JC78MvvYVg,4.0,76,"{'latitude': 42.3956, 'longitude': -71.12233}",$$
48,Brinkleys Restaurant & Pub,"['225 William F McClellan', 'Boston, MA 02128']",y1sfdxrbmE5GKLF29H0NJA,3.0,30,"{'latitude': 42.387839, 'longitude': -71.016669}",$$
49,The Greatest Bar,"['262 Friend St', 'Boston, MA 02114']",mkCTMbS4E-g2aC1oUTAuig,2.5,275,"{'latitude': 42.364559173584, 'longitude': -71.0614166259766}",$$
0,Harp & Bard,"['1099 Dorchester Ave', 'Dorchester, MA 02125']",wA__asXpc5UJFtOEBWBluA,3.5,177,"{'latitude': 42.31305, 'longitude': -71.05745}",$$
1,SOJUba,"['1265 Boylston St', 'Boston, MA 02215']",sqr1T-KLQ7ED49SlAEx49w,4.0,319,"{'latitude': 42.3452636, 'longitude': -71.0963814}",$$
2,Fine Line,"['500 Ocean Ave', 'Revere, MA 02151']",1hb6LQFpDRtHdFbfvz545Q,4.5,11,"{'latitude': 42.413124, 'longitude': -70.990484}",
3,Paddy O's,"['33 Union St', 'Boston, MA 02108']",Je42YeoIWbMUQphd-UsKLA,3.0,195,"{'latitude': 42.36114, 'longitude': -71.056744}",$$
4,Blossom Bar,"['295 Washington St', 'Brookline, MA 02445']",8hJIgeFWS_WXgQBvCpjeQg,4.0,223,"{'latitude': 42.333407, 'longitude': -71.119398}",$$
5,The Burren,"['247 Elm St', 'Somerville, MA 02144']",xGXzsc-hzam-VArK6eTvtw,3.5,508,"{'latitude': 42.395553, 'longitude': -71.1218076}",$$
6,Granary Tavern,"['170 Milk St', 'Boston, MA 02109']",CWqL2TEq_V9tipCj-X-GoQ,3.5,634,"{'latitude': 42.358785, 'longitude': -71.052531}",$$
7,The Boston University Pub,"['225 Bay State Rd', 'Boston, MA 02115']",IZEIK2E3_nD_oq9HG7oeyg,3.5,63,"{'latitude': 42.3509024531335, 'longitude': -71.103464387996}",$
8,Daddy Jones,"['525 Medford St', 'Somerville, MA 02145']",I4PeclAxAwHsBneAFD97CA,4.0,190,"{'latitude': 42.3969234, 'longitude': -71.1037934}",$$
9,Liberty Tavern,"['1647 Hancock St', 'Quincy, MA 02169']",ci5yBlQ91eK3M9DKSYYd0g,4.5,68,"{'latitude': 42.2456, 'longitude': -71.00062}",
10,75 on Liberty Wharf,"['220 Northern Ave', 'Boston, MA 02210']",25sny_QPRSFNxCPqu1oRqw,3.0,268,"{'latitude': 42.3491051075898, 'longitude': -71.0388948353222}",$$
11,Abe & Louie's,"['793 Boylston St', 'Boston, MA 02116']",ooaCl61BsK7kJlZnYOq0UQ,4.0,1370,"{'latitude': 42.3492240905762, 'longitude': -71.0815887451172}",$$$
12,Longwood Grille & Bar,"['342 Longwood Ave', 'Boston, MA 02115']",GXI8J6Xi4e1A1nMPLNtkUA,2.5,99,"{'latitude': 42.3385811, 'longitude': -71.1069107}",$$
13,Champions,"['50 Broadway', 'Cambridge, MA 02142']",x4fNltn_RTWU4xLY3gJQUA,3.0,110,"{'latitude': 42.362650976746, 'longitude': -71.085554223037}",$$
14,Donohue's Bar and Grill,"['87 Bigelow Ave', 'Watertown, MA 02472']",uxaLFWos3_BGTXtQNEuZuQ,4.0,155,"{'latitude': 42.3682956, 'longitude': -71.1576568}",$$
15,Jake n JOES Sports Grille - Waltham,"['70 Market Place Dr', 'Waltham, MA 02451']",4kTfzwqYQlKaJIa-O7p9lw,3.0,205,"{'latitude': 42.3792365645885, 'longitude': -71.2627471363299}",$$
16,Murphy's Law,"['837 Summer St', 'Boston, MA 02127']",FRTe-NhnFL5A6ByDiQngPA,3.5,44,"{'latitude': 42.337992, 'longitude': -71.0356049}",$
17,Orleans Restaurant,"['65 Holland St', 'Somerville, MA 02144']",tCwvQQwNCFNuxAWAHL550w,3.0,392,"{'latitude': 42.39834, 'longitude': -71.1237}",$$
18,The Alley,"['14 Pi Aly', 'Boston, MA 02108']",fuKPtwD0JcQniFnMXlHq1g,3.5,86,"{'latitude': 42.35812, 'longitude': -71.0587}",$
19,Kings Dining & Entertainment,"['50 Dalton St', 'Boston, MA 02115']",TLtykd3vG5_BG-8MP66RHg,3.0,514,"{'latitude': 42.34706, 'longitude': -71.08565}",$$
20,No. 9 Park,"['9 Park St', 'Boston, MA 02108']",uYqizPy4eUSpwOha0RkVPg,4.0,672,"{'latitude': 42.357602, 'longitude': -71.06284}",$$$$
21,World of Beer,"['100 Cambridgeside Pl', 'Cambridge, MA 02141']",uog_FdVRIPtReDYuxLdNGw,2.5,196,"{'latitude': 42.368131, 'longitude': -71.076239}",$$
22,City Table,"['65 Exeter St', 'Boston, MA 02116']",DGlk1nTaaRE6uJFJbKv45A,3.5,298,"{'latitude': 42.34904131, 'longitude': -71.07958036}",$$
23,The Luxury Boxx Sportsbar,"['665 Broadway', 'Malden, MA 02148']",nipPyLOmKkZGRpSP6Dztig,3.5,18,"{'latitude': 42.4429703, 'longitude': -71.0293579}",$$
24,KAVA neo-taverna,"['315 Shawmut Ave', 'Boston, MA 02118']",eJzWmVgMY5x1n281Qw6YDQ,4.5,325,"{'latitude': 42.34239, 'longitude': -71.07043}",$$$
25,Union Brewhouse,"['550 Washington St', 'Weymouth, MA 02188']",j-JGN1f_cN_20oePpRWXrw,4.0,118,"{'latitude': 42.2054506838322, 'longitude': -70.9537940472364}",$$
26,Little Donkey,"['505 Massachusetts Ave', 'Cambridge, MA 02139']",H0lnJ44GvEkHoSV4WsQwtw,4.0,798,"{'latitude': 42.36437195, 'longitude': -71.10148541}",$$
27,Tradesman Coffee Shop & Lounge,"['58 Batterymarch St', 'Boston, MA 02110']",9uYa1bl3ajS0R9bRraNkbw,4.5,154,"{'latitude': 42.35738, 'longitude': -71.05345}",$$
28,Tavern in the Square,"['100 District Ave', 'Burlington, MA 01803']",9Bt9MMtmjPB6IykEMrFB7A,3.5,413,"{'latitude': 42.4852702, 'longitude': -71.2121289}",$$
29,224 Boston Street Restaurant,"['224 Boston St', 'Dorchester, MA 02125']",s04-wSKxALS4Xym6OEryyA,4.0,258,"{'latitude': 42.3222800528043, 'longitude': -71.0609253598022}",$$
30,dbar,"['1236 Dorchester Ave', 'Dorchester, MA 02125']",PEz6_fgetbBgS_OTqXZFrQ,4.0,273,"{'latitude': 42.3084, 'longitude': -71.05803}",$$
31,Commonwealth Restaurant and Market,"['11 Broad Canal Way', 'Cambridge, MA 02142']",Y1-cXsWZ1v2rRj5MMtFsqA,3.5,312,"{'latitude': 42.3632553683178, 'longitude': -71.0825408807768}",$$
32,The Bancroft,"['15 Third Ave', 'Burlington, MA 01803']",NX19BZuBNK-lZey8NoH0bA,4.0,678,"{'latitude': 42.48746161291, 'longitude': -71.2222419306636}",$$$
33,Blu Restaurant & Bar,"['4 Avery St', 'Fl 4', 'Equinox Sports Club', 'Boston, MA 02111']",KwL8wWNuUHoplvn8ff97bg,3.5,246,"{'latitude': 42.3531620009557, 'longitude': -71.062771605488}",$$$
34,The Broadway,"['726 E Broadway', 'Boston, MA 02127']",h7ENzK5Vp6f1j6iU-U3g4w,3.5,156,"{'latitude': 42.33592, 'longitude': -71.03622}",$$
35,Slate Bar & Grill,"['109 High St', 'Boston, MA 02110']",bFuUggRPBrXbSQqUbpUgUw,3.5,147,"{'latitude': 42.3547838, 'longitude': -71.0544319901783}",$$
36,Mija Cantina & Tequila Bar,"['1 S Market St', 'Boston, MA 02109']",Q1TofnFQ4sMFA47sGYAyeg,2.5,563,"{'latitude': 42.360285, 'longitude': -71.055557}",$$
37,Fuji at Ink Block,"['352 Harrison Ave', 'Ste B', 'Boston, MA 02118']",Z6Io2AbJrof7TPVliMZkAg,4.5,470,"{'latitude': 42.345077, 'longitude': -71.063505}",$$
38,Jeanie Johnston Pub & Grill,"['144 South St', 'Jamaica Plain, MA 02130']",w2QQiZN5tXZ5CD4XKLnu7g,3.5,103,"{'latitude': 42.3050799, 'longitude': -71.11445}",$$
39,Empire Asian Restaurant & Lounge,"['1 Marina Park Dr', 'Boston, MA 02210']",Oj5Seggqo_2FfKSjcAg7yw,3.0,544,"{'latitude': 42.3529147863218, 'longitude': -71.0455799102783}",$$$
40,Scholars American Bistro and Cocktail Lounge,"['25 School St', 'Boston, MA 02108']",ZQNf8895P81vjCfyipjhYw,3.0,373,"{'latitude': 42.357769319572, 'longitude': -71.059207250754}",$$
41,Tia's Waterfront,"['200 Atlantic Ave', 'Fl 1', 'Boston, MA 02110']",EHysqfuLw9Hw9r9fkrlQzQ,2.5,450,"{'latitude': 42.36027215931, 'longitude': -71.0513295739398}",$$
42,Southside Tavern,"['941 Washington St', 'Braintree, MA 02184']",75V7FGFBga-ISm0dIJt7wQ,3.5,194,"{'latitude': 42.2025064300375, 'longitude': -71.005511031307}",$$
43,Kimpton Nine Zero Hotel,"['90 Tremont St', 'Boston, MA 02108']",k28Xd9GUwolRI_h1OV0HAg,4.0,346,"{'latitude': 42.357771499057, 'longitude': -71.060581134926}",$$$
44,Trina's Starlite Lounge,"['3 Beacon St', 'Somerville, MA 02143']",lAUA9Dr_eFliVB5JGUy3qA,4.0,481,"{'latitude': 42.374619071059, 'longitude': -71.101530844105}",$$
45,Galway House,"['710 Centre St', 'Jamaica Plain, MA 02130']",oSM8ItF9hZ0Qz7-y9ckuiQ,4.0,233,"{'latitude': 42.311316, 'longitude': -71.114221}",$$
46,Metropolis,"['584 Tremont St', 'Boston, MA 02118']",geqpfK2WO6uHJCDpNofURA,4.0,493,"{'latitude': 42.34324, 'longitude': -71.072621}",$$
47,Burro Bar Brookline,"['1665 Beacon St', 'Brookline, MA 02445']",LgKBFgM0hN2yyX9WfEF_JQ,4.0,218,"{'latitude': 42.33849, 'longitude': -71.13739}",$$
48,TGI Fridays,"['1626 Tremont St', 'Boston, MA 02120']",6uuWg3RYUYzrLePphT3PQw,2.0,228,"{'latitude': 42.3336822, 'longitude': -71.1038111}",$$
49,Rail Stop Restaurant & Bar,"['96 Guest St', 'Boston, MA 02135']",THeSIOFvgOMoq7_iXQxFCw,4.0,134,"{'latitude': 42.3569501, 'longitude': -71.1442271}",$$
0,The Corner Pub,"['162 Lincoln St', 'Boston, MA 02111']",tCPxYdZVbsDooH3DQsNLqQ,4.5,135,"{'latitude': 42.35076, 'longitude': -71.05837}",$
1,Bleacher Bar,"['82 Lansdowne St', 'Fenway Park', 'Boston, MA 02228']",47IRTOlC4kjAf1aFKLZDdA,4.0,483,"{'latitude': 42.3469855442944, 'longitude': -71.096686816461}",$$
2,21st Amendment,"['150 Bowdoin Sq', 'Boston, MA 02108']",ZrSNKHiKK_PBB6UHx22FaA,4.0,401,"{'latitude': 42.358355, 'longitude': -71.062686}",$$
3,Boston Brew Tours by City Brew Tours,"['2 Park Plz', 'Boston, MA 02116']",UMtKPjI5xsR5Db0pCyECFA,4.5,170,"{'latitude': 42.3522696, 'longitude': -71.0670277}",$$
4,Bostonia Public House,"['131 State St', 'Boston, MA 02109']",xZ22_0eJOgaiKqIhoSHrPw,4.0,1457,"{'latitude': 42.359213, 'longitude': -71.054296}",$$
5,Harpoon Brewery,"['306 Northern Ave', 'Boston, MA 02210']",FYDP6p5G9ZcI4UW7inh88A,4.5,1520,"{'latitude': 42.3470249808051, 'longitude': -71.0348596407489}",$
6,The Gallows,"['1395 Washington St', 'Boston, MA 02118']",5HMXgD_gui5n0Tc_hadesg,4.0,857,"{'latitude': 42.341371, 'longitude': -71.070237}",$$
7,Parlor Sports,"['1 Beacon St', 'Somerville, MA 02143']",uexdYC40dpPjGG9LGjeQ5w,4.5,78,"{'latitude': 42.3745613098145, 'longitude': -71.101448059082}",$$
8,Croke Park Whitey's,"['268 W Broadway', 'Boston, MA 02127']",OSgeFci6OzwuLzWw5JTX7g,4.5,91,"{'latitude': 42.33934, 'longitude': -71.0512}",$
9,Saltie Girl,"['281 Dartmouth St', 'Boston, MA 02116']",sA2gVTJOBH7Qk32p48ENdQ,4.5,1172,"{'latitude': 42.3511377, 'longitude': -71.0776626}",$$$
10,Jacques Cabaret,"['79 Broadway', 'Boston, MA 02116']",m8MmyvJ1ozMSdoTgYv4xrA,4.0,223,"{'latitude': 42.34998, 'longitude': -71.0674499}",
11,Drink,"['348 Congress St', 'Boston, MA 02228']",rcn3L8ZeQebdG0K1RSRKXQ,4.0,1576,"{'latitude': 42.35067, 'longitude': -71.04846}",$$$
12,Mr. Dooley's,"['77 Broad St', 'Boston, MA 02109']",2v0-gBcXethuNFT6rMGiRw,4.0,435,"{'latitude': 42.35766436405488, 'longitude': -71.0536407}",$$
13,Corner Tavern,"['421 Marlborough St', 'Boston, MA 02115']",kOqVXdqRzWIEK7XiQWxmJQ,4.0,261,"{'latitude': 42.35016, 'longitude': -71.0894299}",$$
14,Neptune Oyster,"['63 Salem St', 'Boston, MA 02113']",y2w6rFaO0XEiG5mFfOsiFA,4.5,5168,"{'latitude': 42.36321, 'longitude': -71.05594}",$$$
15,Beacon Hill Pub,"['149 Charles St', 'Boston, MA 02108']",fKRNzZM4XWlPiCPdjMUYNg,3.5,201,"{'latitude': 42.4234042, 'longitude': -71.0733572}",$
16,Champions,"['110 Huntington Avenue', 'Boston, MA 02116']",PLuitJs0KkdjVE8wVlTZ_A,3.0,263,"{'latitude': 42.3468789540231, 'longitude': -71.079801833755}",$$
17,Lolita Cocina & Tequila Bar Back Bay,"['271 Dartmouth St', 'Boston, MA 02116']",u51e3gychuqBYNqe2xG6_w,4.0,2177,"{'latitude': 42.3505860446405, 'longitude': -71.077508474716}",$$
18,The Haven,"['2 Perkins St', 'Jamaica Plain, MA 02130']",h1ESQaA5FvWju1Ru-2xPXQ,4.5,529,"{'latitude': 42.32168, 'longitude': -71.11038}",$$
19,Bukowski Tavern,"['50 Dalton St', 'Boston, MA 02115']",7bq2nCYCPuvI5o2GCFRAeg,3.5,696,"{'latitude': 42.34726832024, 'longitude': -71.085402407346}",$$
20,The Tam,"['222 Tremont St', 'Boston, MA 02118']",V_79WoMIjev8LFMueFJudw,3.5,354,"{'latitude': 42.3515171507333, 'longitude': -71.0646311837185}",$
21,City Tap House,"['10 Boston Wharf Rd', 'Boston, MA 02210']",u21_m6mewRV6pTMn9DCosA,4.0,494,"{'latitude': 42.3499185, 'longitude': -71.0470911}",$$
22,The Salty Pig,"['130 Dartmouth St', 'Boston, MA 02116']",t_FFcwUutj9mIYKGw_gHsQ,4.0,1682,"{'latitude': 42.3469, 'longitude': -71.076121}",$$
23,The Avenue,"['1249 Commonwealth Ave', 'Boston, MA 02134']",RJfovzPhmdt-pYHnFboM8w,4.0,378,"{'latitude': 42.35017, 'longitude': -71.132128}",$
24,Cheers,"['84 Beacon St', 'Boston, MA 02108']",JwJa6nY_wlZEjagVleWQ-Q,3.5,970,"{'latitude': 42.355936044299, 'longitude': -71.0711767808}",$$
25,Biddy Early's,"['141 Pearl St', 'Boston, MA 02110']",GW-qF7xopcwSeQah6Yvtnw,4.5,261,"{'latitude': 42.35465, 'longitude': -71.05374}",$
26,Row 34,"['383 Congress St', 'Boston, MA 02210']",yBIN7uSzd5saehWA1I_GBw,4.0,1485,"{'latitude': 42.3495808510305, 'longitude': -71.0475044128162}",$$$
27,State Park,"['1 Kendall Sq', 'Bldg 300, Lower Level', 'Cambridge, MA 02139']",PYDzfxSLUCCwQysbOkFSVA,4.0,283,"{'latitude': 42.366157, 'longitude': -71.090785}",$$
28,Top Mix Bar & Kitchen,"['257 Norfolk Ave', 'Boston, MA 02119']",l6Ye6vPB6ZPZbxVxMMgvPQ,4.0,94,"{'latitude': 42.32374, 'longitude': -71.06808}",$$
29,Banners Kitchen & Tap,"['82 Causeway St', 'The Hub On Causeway', 'Boston, MA 02114']",3edYNqlyo-x9ygEuw-SmOw,3.5,89,"{'latitude': 42.36556, 'longitude': -71.061494}",$$
30,Meadhall,"['4 Cambridge Ctr', 'Cambridge, MA 02142']",KPFscTq_-jGPla0cNQRUcg,3.5,743,"{'latitude': 42.36372114739928, 'longitude': -71.08735434309745}",$$
31,City Bar,"['65 Exeter St', 'Boston, MA 02116']",Svxkliw-2cfHifMK8EvkIQ,4.0,268,"{'latitude': 42.348849, 'longitude': -71.0793773}",$$$
32,JJ Foleys Cafe,"['117 E Berkeley St', 'Boston, MA 02118']",W62OJx5O8xwno-Dn3EuqJw,4.0,214,"{'latitude': 42.3436886733629, 'longitude': -71.0653314573811}",$$
33,Atwood's Tavern,"['877 Cambridge St', 'Cambridge, MA 02141']",HkBMQKpmmdCZgxjKLq3HcQ,4.0,386,"{'latitude': 42.37275, 'longitude': -71.09145}",$$
34,Jm Curley,"['21 Temple Pl', 'Boston, MA 02111']",09pqlAR4TSjQXNTiB4cXjw,3.5,801,"{'latitude': 42.3552425760626, 'longitude': -71.0623372441206}",$$
35,Five Horses Tavern,"['535 Columbus Ave', 'Boston, MA 02118']",QFEEm3joTWU5ZF4suCuRPQ,4.0,457,"{'latitude': 42.3417445441842, 'longitude': -71.0805253552637}",$$
36,The Beehive,"['541 Tremont St', 'Boston, MA 02116']",367aDatN4B0UNT4hNPMqPQ,3.5,2196,"{'latitude': 42.344493, 'longitude': -71.071497}",$$
37,Lincoln Tavern and Restaurant,"['425 W Broadway', 'Boston, MA 02127']",rdpY_LeMnDnfeK47eDnDOw,4.0,885,"{'latitude': 42.336323, 'longitude': -71.0476}",$$
38,Joe's On Newbury,"['181 Newbury St', 'Boston, MA 02116']",smiGOZuyboXfc8LyC2jXpg,3.5,997,"{'latitude': 42.350469, 'longitude': -71.079786}",$$
39,Coppersmith,"['40 West 3rd St', 'Boston, MA 02127']",DXho4NyanHYoI84uev9Omw,3.5,528,"{'latitude': 42.342445, 'longitude': -71.053848}",$$
40,The Tip Tap Room,"['138 Cambridge St', 'Boston, MA 02114']",MKIngNGj0_cBKV4leGuCjw,4.0,721,"{'latitude': 42.36105, 'longitude': -71.063986}",$$
41,Stats Bar & Grille,"['77 Dorchester St', 'Boston, MA 02127']",pzCrO7RatLAB9ThsOSRu9A,3.5,137,"{'latitude': 42.33583, 'longitude': -71.04535}",$$
42,Cask'n Flagon,"['62 Brookline Ave', 'Boston, MA 02215']",bsGuOhibpJc-MHNXj9kiUg,3.5,608,"{'latitude': 42.347299978137, 'longitude': -71.0983470082283}",$$
43,Green Street,"['280 Green St', 'Cambridge, MA 02139']",JdWplSS3RfBFamm4FshtcA,4.0,694,"{'latitude': 42.36452, 'longitude': -71.10419}",$$
44,The Druid,"['1357 Cambridge St', 'Cambridge, MA 02139']",f4zeVunnSBiO_yGhXgcahA,4.5,565,"{'latitude': 42.37382, 'longitude': -71.10021}",$$
45,Grill 23 & Bar,"['161 Berkeley St', 'Boston, MA 02116']",_98MfEQ67r9-V78gmy8_Pg,4.0,1050,"{'latitude': 42.3494218727725, 'longitude': -71.0720500564835}",$$$$
46,JJ Foley's Bar & Grille,"['21 Kingston St', 'Boston, MA 02111']",8M0tAAyPMfsvHNWWUQ237Q,3.5,178,"{'latitude': 42.35384, 'longitude': -71.0592099}",$
47,Sidebar Boston,"['14 Bromfield St', 'Boston, MA 02108']",UAtX7xmIfdd1W2Pebf6NWg,3.5,240,"{'latitude': 42.3563686, 'longitude': -71.0598171}",$
48,Back Bay Social,"['867 Boylston St', 'Boston, MA 02116']",6cGcl4ZDDxDtfxyc6PKFPQ,3.5,691,"{'latitude': 42.34872, 'longitude': -71.08345}",$$
49,Brick & Mortar,"['567 Massachusetts Ave', 'Cambridge, MA 02139']",n-5xA19txqjxmRdKB3A6bg,4.0,263,"{'latitude': 42.3648518001961, 'longitude': -71.1024431306885}",$$
0,The Washington Square Tavern,"['714 Washington St', 'Brookline, MA 02445']",_vsgjhqs356JqeAPsP6XOQ,4.0,323,"{'latitude': 42.339123, 'longitude': -71.135212}",$$
1,Eddie C's Bar,"['34 Maverick Sq', 'Boston, MA 02128']",FK2GaRPMyrA5oxZYToqTsw,4.0,35,"{'latitude': 42.36996, 'longitude': -71.03935}",$
2,The Gaff,"['467 Moody St', 'Waltham, MA 02453']",ZT_xafbgHg3Zj0emqYw5Jg,4.5,320,"{'latitude': 42.3681742697954, 'longitude': -71.2374946475029}",$$
3,Delux Café,"['100 Chandler St', 'Boston, MA 02116']",zZ7roMv_c8R4slTMPPdkng,4.0,318,"{'latitude': 42.34628, 'longitude': -71.07289}",$$
4,75 Chestnut,"['75 Chestnut St', 'Boston, MA 02108']",qVNYCZi2ofv-oe293JsYkg,4.0,492,"{'latitude': 42.35695, 'longitude': -71.07097}",$$
5,The Publick House,"['1648 Beacon St', 'Brookline, MA 02445']",rK-fgI2_-x0T4lxwF9L4Ww,4.0,1196,"{'latitude': 42.3394130267999, 'longitude': -71.1367036548893}",$$
6,OAK Long Bar + Kitchen,"['138 St. James Ave', 'Boston, MA 02116']",DZnhcxnSys_emI7ZHd5jYg,3.5,336,"{'latitude': 42.349092, 'longitude': -71.076187}",$$$
7,Worden Hall,"['22 W Broadway', 'Boston, MA 02127']",Y7B9tTmHPXgNwu5SRGtgtQ,4.0,348,"{'latitude': 42.3427610900378, 'longitude': -71.0568092748732}",$$
8,Kings Dining & Entertainment - Boston Seaport,"['60 Seaport Blvd', 'Boston, MA 02210']",mmJ2ixPN8NIkEEIM4oHd8g,4.0,202,"{'latitude': 42.3515879, 'longitude': -71.0447779}",$$
9,State Street Provisions,"['255 State St', 'Long Wharf', 'Boston, MA 02109']",-S_m_GBqkGEjABeO0FaxzA,4.0,528,"{'latitude': 42.35944, 'longitude': -71.05113}",$$
10,Tony C's Sports Bar & Grill,"['250 Northern Ave', 'Boston, MA 02210']",-bC1fMN5kQgFruzUR8E_RA,2.5,534,"{'latitude': 42.34897, 'longitude': -71.038619}",$$
11,Moonshine 152,"['152 Dorchester Ave', 'Boston, MA 02127']",1C32E52HmhRC3GNwkX2nZg,4.5,415,"{'latitude': 42.34133, 'longitude': -71.0569151}",$$
12,Sullivan's Pub,"['85 Main St', 'Charlestown, MA 02129']",HkGEmanL0nyQ8llX4t_z3w,4.5,34,"{'latitude': 42.37398, 'longitude': -71.06293}",$
13,backbar,"['7 Sanborn Ct', 'Somerville, MA 02143']",V6IKFLo-rJdMRJEbuLLD3g,4.5,382,"{'latitude': 42.3797392845154, 'longitude': -71.0945945978165}",$$
14,Solas Irish Pub,"['710 Boylston St', 'Boston, MA 02116']",ZepRG9iVXXA-u3gH5C-UKA,3.5,378,"{'latitude': 42.34927, 'longitude': -71.079759}",$$
15,Beantown Pub,"['100 Tremont St', 'Boston, MA 02108']",V8_e5MRjfexH4WFBqjDWCg,3.0,636,"{'latitude': 42.357451481565, 'longitude': -71.060911746876}",$$
16,Barcelona Wine Bar South End,"['525 Tremont St', 'Boston, MA 02116']",mP1EdIafQKMuOm9O4PzAfA,4.5,1131,"{'latitude': 42.3449355147724, 'longitude': -71.0705436362457}",$$
17,Yvonne's,"['2 Winter Pl', 'Boston, MA 02108']",nIS4O-TwLYkA_P1Cu0SfhA,4.0,1025,"{'latitude': 42.355517, 'longitude': -71.0614361}",$$$
18,Lulu's Allston,"['421 Cambridge St', 'Boston, MA 02134']",FioFvBhgVPV2dZW3mxjxQQ,4.0,501,"{'latitude': 42.3550647, 'longitude': -71.1341649}",$$
19,Boston Chops South End,"['1375 Washington St', 'Boston, MA 02118']",RDZJY7ls8-2hNkkXFIJg4g,4.0,622,"{'latitude': 42.3415074053928, 'longitude': -71.0696210990184}",$$$
20,Dunn-Gaherin’s Food and Spirits,"['344 Elliot St', 'Newton, MA 02464']",BRPrmJoGYtDRwtPl-vh-zQ,4.5,351,"{'latitude': 42.31271, 'longitude': -71.22397}",$$
21,4th Wall Restaurant & Bar,"['228 Tremont St', 'Boston, MA 02116']",X0mY5Pf7Fj_kfWmwDEqwdQ,4.0,95,"{'latitude': 42.35134, 'longitude': -71.06458}",$$
22,Midway Cafe,"['3496 Washington St', 'Jamaica Plain, MA 02130']",K8qPnx9EUWhQ-NkRYw-q7A,4.0,85,"{'latitude': 42.3061329, 'longitude': -71.1075658}",$
23,Wink & Nod,"['3 Appleton St', 'Boston, MA 02116']",4-Tp4hstdC5XVvO4otGkuA,4.0,450,"{'latitude': 42.3466991630507, 'longitude': -71.0694792474231}",$$$
24,Allston Billiards,"['445 Cambridge St', 'Fl 2', 'Boston, MA 02134']",WhOZfqo49chqzdt15iluQA,5.0,6,"{'latitude': 42.35467, 'longitude': -71.13542}",$
25,Porters Bar & Grill,"['173 Portland St', 'Boston, MA 02114']",9VGECwLbj29RljD2WVSzaw,4.0,250,"{'latitude': 42.3642896, 'longitude': -71.061702}",$$
26,Night Shift Brewing - Lovejoy Wharf,"['1 Lovejoy Wharf', 'Ste 101', 'Boston, MA 02114']",xQ1ZtOzzZXxKYvE3DNX_zg,4.0,111,"{'latitude': 42.367334535510814, 'longitude': -71.05957949766712}",$$
27,The Brewer's Fork,"['7 Moulton St', 'Boston, MA 02129']",IJ2MnBlIvib0aU2hbmr0hg,4.5,395,"{'latitude': 42.37671, 'longitude': -71.05649}",$$
28,Harry's Bar & Grill,"['1430 Commonwealth Ave', 'Brighton, MA 02135']",E3DdyR6aT7NpLNN39cMTcQ,4.0,328,"{'latitude': 42.3483007201325, 'longitude': -71.1399161799289}",$$
